brand,product_name,protein_pct,fat_pct,carb_pct,phosphorus_mg_per_100kcal,calories,serving_size_oz,not_recommended,supplemental_only,source
WHOLE EARTH FARMS,Duck Pate,28.0,68.0,4.0,130.0,133.0,5.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WHOLE EARTH FARMS,Turkey Pate,38.0,57.0,5.0,246.0,143.0,5.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WHOLE EARTH FARMS,Beef Pate,40.0,48.0,12.0,265.0,133.0,5.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Cabin Fever Chicken Cat,30.0,68.0,2.0,316.0,206.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Cowabunga Beef Cat,31.0,67.0,2.0,229.0,223.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Jumping Salmon Cat,32.0,63.0,4.0,399.0,179.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Magic Meadow Buffalo Cat,30.0,68.0,2.0,309.0,220.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Inland Waters Duck Cat,32.0,64.0,4.0,316.0,184.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Rabbit Burrow Rabbit Cat,33.0,64.0,4.0,312.0,196.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Trot-N-Tommy Turkey Cat,33.0,64.0,2.0,327.0,189.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Triple Delight Cat,28.0,70.0,2.0,246.0,220.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Chicken - Epigen,33.0,62.0,5.0,143.0,490.0,13.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Turkey - Epigen,32.0,62.0,6.0,123.0,505.0,13.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Duck - Epigen,32.0,63.0,5.0,122.0,486.0,13.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Rabbit - Epigen,32.0,65.0,3.0,139.0,562.0,13.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Beef - Epigen,32.0,65.0,3.0,159.0,541.0,13.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
WILD CALLING,Uretic,37.0,53.0,10.0,179.0,174.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
ZIWIPEAK,Beef,33.0,57.0,10.0,298.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
ZIWIPEAK,Lamb,32.0,63.0,6.0,254.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
ZIWIPEAK,Rabbit & Lamb,35.0,62.0,3.0,271.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
ZIWIPEAK,Venison,35.0,62.0,3.0,252.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
ZIWIPEAK,Venison & Fish,36.0,59.0,5.0,260.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,CN,28.0,63.0,9.0,249.0,208.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,DH (DRY),36.0,32.0,33.0,354.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,DM,43.0,52.0,6.0,297.0,191.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,DM Savory Selects in Sauce,49.0,40.0,10.0,256.0,171.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,EN,39.0,44.0,17.0,278.0,179.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,EN Naturals,35.0,51.0,14.0,301.0,188.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,NF,28.0,45.0,27.0,136.0,193.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,OM,46.0,33.0,21.0,340.0,130.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,OM Savory Selects in Sauce,53.0,30.0,17.0,279.0,124.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,UR,38.0,51.0,12.0,191.0,179.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,a/d,33.0,55.0,12.0,209.0,180.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Health Chicken & Vegetable,35.0,38.0,28.0,171.0,68.0,2.9,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,d/d Duck,29.0,54.0,17.0,165.0,189.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,d/d Venison,28.0,56.0,16.0,150.0,197.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,g/d,28.0,39.0,33.0,123.0,165.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,i/d,30.0,47.0,23.0,203.0,161.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,i/d Chicken & Vegetable Stew,32.0,44.0,24.0,219.0,71.0,2.9,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,j/d,32.0,38.0,30.0,195.0,152.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,k/d Vegetable & Tuna Stew,24.0,47.0,29.0,107.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,k/d with Chicken,22.0,51.0,27.0,85.0,183.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,k/d with Ocean Fish,23.0,50.0,27.0,117.0,187.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,l/d,25.0,45.0,30.0,145.0,183.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Metabolic,39.0,31.0,30.0,193.0,129.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,m/d,46.0,41.0,13.0,170.0,156.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,r/d,41.0,24.0,35.0,205.0,114.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,s/d,29.0,58.0,13.0,109.0,215.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,t/d (DRY),30.0,39.0,31.0,212.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,w/d,37.0,38.0,25.0,197.0,127.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,y/d,27.0,49.0,24.0,141.0,188.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,z/d,28.0,37.0,35.0,157.0,169.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Developement Kitten,43.0,46.0,11.0,250.0,154.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Weight Control,49.0,28.0,23.0,240.0,125.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Adult,45.0,36.0,19.0,230.0,148.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Dental (DRY),28.0,36.0,36.0,180.0,,,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Mature Consult,45.0,27.0,28.0,170.0,134.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Senior Consult,33.0,37.0,30.0,140.0,150.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Selected Protein - Duck,31.0,53.0,16.0,190.0,189.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Selected Protein - Rabbit,34.0,51.0,15.0,270.0,167.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Selected Protein - Venison,30.0,46.0,24.0,300.0,146.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Glycobalance,51.0,34.0,14.0,200.0,61.0,3.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,GI High Energy,30.0,51.0,19.0,260.0,180.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,MF Urinary + Calm,40.0,36.0,24.0,224.0,60.0,3.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Recovery - Feline & Canine,36.0,58.0,3.0,250.0,183.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Renal Support - D,24.0,60.0,16.0,80.0,97.0,3.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Renal Support - E,25.0,54.0,21.0,90.0,171.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Renal Support - T,24.0,53.0,23.0,100.0,82.0,3.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,SO - Pate,31.0,49.0,20.0,170.0,142.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,SO Morsels in Gravy,31.0,48.0,21.0,170.0,76.0,3.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,SO Moderate Calorie,40.0,36.0,24.0,180.0,60.0,3.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Calorie Control - Pate,58.0,32.0,11.0,270.0,90.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Calorie Control High Fiber,32.0,40.0,29.0,180.0,138.0,6.0,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Kitten Chicken,36.0,45.0,19.0,207.0,173.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Adult Chicken,34.0,40.0,26.0,154.0,162.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
PURINA,Mature Adult Chicken,35.0,39.0,26.0,146.0,161.0,5.5,FALSE,FALSE,"Pierson, L.A. (2017). catinfo.org"
